item_id,channel,recommended_warehouse,horizon,forecast_days,total_forecasted_demand,safety_stock,reorder_point,economic_order_quantity (EOQ)
ER01966,Web,central_online_wh,6-Month,183,104.0,9,32,53
ER01967,App,central_online_wh,1-Month,30,5.0,3,10,28
ER01967,App,central_online_wh,3-Month,90,13.0,3,9,27
ER01967,App,central_online_wh,6-Month,183,27.0,3,9,27
ER01967,Offline,central_offline_wh,1-Month,30,39.0,13,65,80
ER01967,Offline,central_offline_wh,3-Month,90,117.0,13,65,80
ER01967,Offline,central_offline_wh,6-Month,183,234.0,13,64,79
ER01967,Web,central_online_wh,1-Month,30,5.0,3,10,28
ER01967,Web,central_online_wh,3-Month,90,13.0,3,9,27
ER01967,Web,central_online_wh,6-Month,183,27.0,3,9,27
ER01978,App,central_online_wh,1-Month,30,12.0,8,24,44
ER01978,App,central_online_wh,3-Month,90,39.0,9,26,46
ER01978,App,central_online_wh,6-Month,183,78.0,9,26,46
ER01978,Offline,central_offline_wh,1-Month,30,13.0,4,21,46
ER01978,Offline,central_offline_wh,3-Month,90,39.0,4,21,46
ER01978,Offline,central_offline_wh,6-Month,183,78.0,4,21,46
ER01978,Web,central_online_wh,1-Month,30,22.0,10,39,60
ER01978,Web,central_online_wh,3-Month,90,65.0,9,38,59
ER01978,Web,central_online_wh,6-Month,183,130.0,9,38,59
ER0199,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0199,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0199,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0199,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
ER0199,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
ER0199,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
ER0199,Web,central_online_wh,1-Month,30,4.0,4,9,25
ER0199,Web,central_online_wh,3-Month,90,13.0,4,9,27
ER0199,Web,central_online_wh,6-Month,183,26.0,4,9,26
ER0200,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0200,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0200,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0200,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER0200,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER0200,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER0200,Web,central_online_wh,1-Month,30,8.0,4,14,36
ER0200,Web,central_online_wh,3-Month,90,26.0,4,15,37
ER0200,Web,central_online_wh,6-Month,183,52.0,4,15,37
ER0201,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0201,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0201,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0201,Offline,central_offline_wh,1-Month,30,8.0,5,15,36
ER0201,Offline,central_offline_wh,3-Month,90,26.0,5,16,37
ER0201,Offline,central_offline_wh,6-Month,183,52.0,5,16,37
ER0201,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0201,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0201,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER02022,App,central_online_wh,1-Month,30,26.0,9,44,65
ER02022,App,central_online_wh,3-Month,90,78.0,9,44,65
ER02022,App,central_online_wh,6-Month,183,156.0,9,43,64
ER02022,Offline,central_offline_wh,1-Month,30,15.0,9,29,49
ER02022,Offline,central_offline_wh,3-Month,90,39.0,9,26,46
ER02022,Offline,central_offline_wh,6-Month,183,81.0,9,26,46
ER02022,Web,central_online_wh,1-Month,30,10.0,6,19,40
ER02022,Web,central_online_wh,3-Month,90,26.0,6,17,37
ER02022,Web,central_online_wh,6-Month,183,52.0,6,17,37
ER0202,App,central_online_wh,1-Month,30,8.0,6,16,36
ER0202,App,central_online_wh,3-Month,90,26.0,6,17,37
ER0202,App,central_online_wh,6-Month,183,52.0,6,17,37
ER0202,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER0202,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER0202,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER0202,Web,central_online_wh,1-Month,30,20.0,8,35,57
ER0202,Web,central_online_wh,3-Month,90,65.0,8,37,59
ER0202,Web,central_online_wh,6-Month,183,130.0,8,37,59
ER02034,App,central_online_wh,1-Month,30,5.0,3,10,28
ER02034,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02034,App,central_online_wh,6-Month,183,27.0,3,9,27
ER02034,Offline,central_offline_wh,1-Month,30,8.0,4,14,36
ER02034,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
ER02034,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
ER02034,Web,central_online_wh,1-Month,30,9.0,4,16,38
ER02034,Web,central_online_wh,3-Month,90,26.0,4,15,37
ER02034,Web,central_online_wh,6-Month,183,53.0,4,15,38
ER02037,App,central_online_wh,1-Month,30,5.0,3,10,28
ER02037,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02037,App,central_online_wh,6-Month,183,27.0,3,9,27
ER02037,Offline,central_offline_wh,1-Month,30,17.0,8,31,53
ER02037,Offline,central_offline_wh,3-Month,90,52.0,9,32,53
ER02037,Offline,central_offline_wh,6-Month,183,104.0,9,31,53
ER02037,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER02037,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER02037,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER0203,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0203,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0203,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0203,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
ER0203,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
ER0203,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
ER0203,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0203,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0203,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER02047,App,central_online_wh,1-Month,30,5.0,3,10,28
ER02047,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02047,App,central_online_wh,6-Month,183,27.0,3,9,27
ER02047,Offline,central_offline_wh,1-Month,30,18.0,6,30,54
ER02047,Offline,central_offline_wh,3-Month,90,52.0,6,29,53
ER02047,Offline,central_offline_wh,6-Month,183,106.0,6,29,53
ER02047,Web,central_online_wh,1-Month,30,18.0,6,30,54
ER02047,Web,central_online_wh,3-Month,90,52.0,6,29,53
ER02047,Web,central_online_wh,6-Month,183,106.0,6,29,53
ER0205,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0205,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0205,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0205,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER0205,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER0205,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER0205,Web,central_online_wh,1-Month,30,10.0,8,21,40
ER0205,Web,central_online_wh,3-Month,90,26.0,7,19,37
ER0205,Web,central_online_wh,6-Month,183,54.0,7,19,38
ER0206,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0206,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0206,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0206,Offline,central_offline_wh,1-Month,30,13.0,5,23,46
ER0206,Offline,central_offline_wh,3-Month,90,39.0,5,23,46
ER0206,Offline,central_offline_wh,6-Month,183,78.0,5,22,46
ER0206,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0206,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0206,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER0207,App,central_online_wh,1-Month,30,8.0,4,14,36
ER0207,App,central_online_wh,3-Month,90,25.0,4,15,37
ER0207,App,central_online_wh,6-Month,183,52.0,4,15,37
ER0207,Offline,central_offline_wh,1-Month,30,10.0,4,17,40
ER0207,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
ER0207,Offline,central_offline_wh,6-Month,183,53.0,4,15,38
ER0207,Web,central_online_wh,1-Month,30,29.0,11,49,69
ER0207,Web,central_online_wh,3-Month,90,90.0,11,51,70
ER0207,Web,central_online_wh,6-Month,183,183.0,11,51,70
ER02080,App,central_online_wh,1-Month,30,13.0,5,23,46
ER02080,App,central_online_wh,3-Month,90,38.0,5,22,45
ER02080,App,central_online_wh,6-Month,183,79.0,5,22,46
ER02080,Offline,central_offline_wh,1-Month,30,50.0,16,83,90
ER02080,Offline,central_offline_wh,3-Month,90,143.0,16,79,88
ER02080,Offline,central_offline_wh,6-Month,183,288.0,16,79,88
ER02080,Web,central_online_wh,1-Month,30,24.0,10,42,62
ER02080,Web,central_online_wh,3-Month,90,77.0,10,45,65
ER02080,Web,central_online_wh,6-Month,183,156.0,10,44,64
ER02081,App,central_online_wh,1-Month,30,17.0,5,28,53
ER02081,App,central_online_wh,3-Month,90,51.0,5,28,53
ER02081,App,central_online_wh,6-Month,183,105.0,5,28,53
ER02081,Offline,central_offline_wh,1-Month,30,4.0,4,9,25
ER02081,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
ER02081,Offline,central_offline_wh,6-Month,183,26.0,4,9,26
ER02081,Web,central_online_wh,1-Month,30,59.0,8,87,98
ER02081,Web,central_online_wh,3-Month,90,181.0,8,88,99
ER02081,Web,central_online_wh,6-Month,183,366.0,8,88,99
ER02087,App,central_online_wh,1-Month,30,45.0,35,95,85
ER02087,App,central_online_wh,3-Month,90,117.0,33,85,80
ER02087,App,central_online_wh,6-Month,183,243.0,33,86,80
ER02087,Offline,central_offline_wh,1-Month,30,5.0,4,11,28
ER02087,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
ER02087,Offline,central_offline_wh,6-Month,183,27.0,4,10,27
ER02087,Web,central_online_wh,1-Month,30,113.0,54,205,135
ER02087,Web,central_online_wh,3-Month,90,322.0,52,195,132
ER02087,Web,central_online_wh,6-Month,183,663.0,52,197,133
ER0208,App,central_online_wh,1-Month,30,17.0,6,29,53
ER0208,App,central_online_wh,3-Month,90,52.0,6,29,53
ER0208,App,central_online_wh,6-Month,183,104.0,6,29,53
ER0208,Offline,central_offline_wh,1-Month,30,50.0,11,78,90
ER0208,Offline,central_offline_wh,3-Month,90,156.0,11,81,92
ER0208,Offline,central_offline_wh,6-Month,183,312.0,11,79,91
ER0208,Web,central_online_wh,1-Month,30,43.0,13,71,84
ER0208,Web,central_online_wh,3-Month,90,130.0,14,71,84
ER0208,Web,central_online_wh,6-Month,183,261.0,14,71,83
ER02095,App,central_online_wh,1-Month,30,41.0,17,72,82
ER02095,App,central_online_wh,3-Month,90,130.0,17,75,84
ER02095,App,central_online_wh,6-Month,183,260.0,17,74,83
ER02095,Offline,central_offline_wh,1-Month,30,56.0,18,92,95
ER02095,Offline,central_offline_wh,3-Month,90,169.0,18,93,96
ER02095,Offline,central_offline_wh,6-Month,183,342.0,18,92,95
ER02095,Web,central_online_wh,1-Month,30,424.0,150,715,262
ER02095,Web,central_online_wh,3-Month,90,1359.0,152,756,271
ER02095,Web,central_online_wh,6-Month,183,2732.0,150,748,270
ER02106,App,central_online_wh,1-Month,30,50.0,39,106,90
ER02106,App,central_online_wh,3-Month,90,130.0,37,95,84
ER02106,App,central_online_wh,6-Month,183,270.0,37,96,85
ER02106,Offline,central_offline_wh,1-Month,30,20.0,11,37,57
ER02106,Offline,central_offline_wh,3-Month,90,65.0,11,40,59
ER02106,Offline,central_offline_wh,6-Month,183,130.0,11,39,59
ER02106,Web,central_online_wh,1-Month,30,181.0,57,298,171
ER02106,Web,central_online_wh,3-Month,90,520.0,56,287,168
ER02106,Web,central_online_wh,6-Month,183,1054.0,56,286,167
ER0211,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0211,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0211,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0211,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
ER0211,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
ER0211,Offline,central_offline_wh,6-Month,183,53.0,4,15,38
ER0211,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0211,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0211,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER0216,App,central_online_wh,1-Month,30,8.0,4,14,36
ER0216,App,central_online_wh,3-Month,90,26.0,4,15,37
ER0216,App,central_online_wh,6-Month,183,52.0,4,15,37
ER0216,Offline,central_offline_wh,1-Month,30,5.0,3,10,28
ER0216,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
ER0216,Offline,central_offline_wh,6-Month,183,27.0,3,9,27
ER0216,Web,central_online_wh,1-Month,30,8.0,4,14,36
ER0216,Web,central_online_wh,3-Month,90,26.0,4,15,37
ER0216,Web,central_online_wh,6-Month,183,52.0,4,15,37
ER02191,App,central_online_wh,1-Month,30,0.0,0,0,10
ER02191,App,central_online_wh,3-Month,90,0.0,0,0,10
ER02191,App,central_online_wh,6-Month,183,0.0,0,0,10
ER02191,Offline,central_offline_wh,1-Month,30,16.0,6,27,51
ER02191,Offline,central_offline_wh,3-Month,90,52.0,6,29,53
ER02191,Offline,central_offline_wh,6-Month,183,104.0,6,29,53
ER02191,Web,central_online_wh,1-Month,30,8.0,4,14,36
ER02191,Web,central_online_wh,3-Month,90,26.0,4,15,37
ER02191,Web,central_online_wh,6-Month,183,52.0,4,15,37
ER02193,App,central_online_wh,1-Month,30,4.0,4,9,25
ER02193,App,central_online_wh,3-Month,90,13.0,4,9,27
ER02193,App,central_online_wh,6-Month,183,26.0,4,9,26
ER02193,Offline,central_offline_wh,1-Month,30,68.0,31,122,105
ER02193,Offline,central_offline_wh,3-Month,90,195.0,30,117,103
ER02193,Offline,central_offline_wh,6-Month,183,390.0,30,115,102
ER02193,Web,central_online_wh,1-Month,30,4.0,4,9,25
ER02193,Web,central_online_wh,3-Month,90,13.0,4,9,27
ER02193,Web,central_online_wh,6-Month,183,26.0,4,9,26
ER02200,App,central_online_wh,1-Month,30,25.0,8,41,64
ER02200,App,central_online_wh,3-Month,90,78.0,8,43,65
ER02200,App,central_online_wh,6-Month,183,156.0,8,42,64
ER02200,Offline,central_offline_wh,1-Month,30,27.0,9,45,66
ER02200,Offline,central_offline_wh,3-Month,90,78.0,8,43,65
ER02200,Offline,central_offline_wh,6-Month,183,159.0,8,43,65
ER02200,Web,central_online_wh,1-Month,30,27.0,10,46,66
ER02200,Web,central_online_wh,3-Month,90,78.0,9,44,65
ER02200,Web,central_online_wh,6-Month,183,156.0,9,43,64
ER02201,App,central_online_wh,1-Month,30,150.0,65,265,156
ER02201,App,central_online_wh,3-Month,90,468.0,65,273,159
ER02201,App,central_online_wh,6-Month,183,942.0,65,271,158
ER02201,Offline,central_offline_wh,1-Month,30,16.0,14,35,51
ER02201,Offline,central_offline_wh,3-Month,90,52.0,14,37,53
ER02201,Offline,central_offline_wh,6-Month,183,104.0,14,36,53
ER02201,Web,central_online_wh,1-Month,30,40.0,39,93,81
ER02201,Web,central_online_wh,3-Month,90,104.0,37,83,75
ER02201,Web,central_online_wh,6-Month,183,216.0,37,84,76
ER02202,App,central_online_wh,1-Month,30,4.0,3,8,25
ER02202,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02202,App,central_online_wh,6-Month,183,26.0,3,9,26
ER02202,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER02202,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER02202,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER02202,Web,central_online_wh,1-Month,30,8.0,4,14,36
ER02202,Web,central_online_wh,3-Month,90,26.0,4,15,37
ER02202,Web,central_online_wh,6-Month,183,52.0,4,15,37
ER02206,App,central_online_wh,1-Month,30,23.0,10,41,61
ER02206,App,central_online_wh,3-Month,90,65.0,9,38,59
ER02206,App,central_online_wh,6-Month,183,130.0,9,38,59
ER02206,Offline,central_offline_wh,1-Month,30,28.0,13,50,67
ER02206,Offline,central_offline_wh,3-Month,90,91.0,13,54,70
ER02206,Offline,central_offline_wh,6-Month,183,182.0,13,53,70
ER02206,Web,central_online_wh,1-Month,30,32.0,9,52,72
ER02206,Web,central_online_wh,3-Month,90,91.0,9,49,70
ER02206,Web,central_online_wh,6-Month,183,183.0,9,49,70
ER02209,App,central_online_wh,1-Month,30,29.0,6,45,69
ER02209,App,central_online_wh,3-Month,90,91.0,6,47,70
ER02209,App,central_online_wh,6-Month,183,183.0,6,46,70
ER02209,Offline,central_offline_wh,1-Month,30,29.0,9,47,69
ER02209,Offline,central_offline_wh,3-Month,90,91.0,9,49,70
ER02209,Offline,central_offline_wh,6-Month,183,182.0,9,48,70
ER02209,Web,central_online_wh,1-Month,30,37.0,12,61,77
ER02209,Web,central_online_wh,3-Month,90,104.0,11,57,75
ER02209,Web,central_online_wh,6-Month,183,209.0,11,57,75
ER02232,App,central_online_wh,1-Month,30,0.0,0,0,10
ER02232,App,central_online_wh,3-Month,90,0.0,0,0,10
ER02232,App,central_online_wh,6-Month,183,0.0,0,0,10
ER02232,Offline,central_offline_wh,1-Month,30,39.0,6,58,80
ER02232,Offline,central_offline_wh,3-Month,90,117.0,6,58,80
ER02232,Offline,central_offline_wh,6-Month,183,235.0,6,57,79
ER02232,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER02232,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER02232,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER0223,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0223,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0223,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0223,Offline,central_offline_wh,1-Month,30,40.0,13,67,81
ER0223,Offline,central_offline_wh,3-Month,90,117.0,13,65,80
ER0223,Offline,central_offline_wh,6-Month,183,237.0,13,65,79
ER0223,Web,central_online_wh,1-Month,30,5.0,4,11,28
ER0223,Web,central_online_wh,3-Month,90,13.0,4,9,27
ER0223,Web,central_online_wh,6-Month,183,27.0,4,10,27
ER0225,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0225,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0225,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0225,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER0225,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER0225,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER0225,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0225,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0225,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER02265,App,central_online_wh,1-Month,30,36.0,19,67,76
ER02265,App,central_online_wh,3-Month,90,117.0,19,71,80
ER02265,App,central_online_wh,6-Month,183,234.0,19,70,79
ER02265,Offline,central_offline_wh,1-Month,30,35.0,15,61,75
ER02265,Offline,central_offline_wh,3-Month,90,104.0,15,61,75
ER02265,Offline,central_offline_wh,6-Month,183,209.0,15,60,75
ER02265,Web,central_online_wh,1-Month,30,22.0,13,43,60
ER02265,Web,central_online_wh,3-Month,90,65.0,13,42,59
ER02265,Web,central_online_wh,6-Month,183,131.0,13,42,59
ER02267,App,central_online_wh,1-Month,30,4.0,3,8,25
ER02267,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02267,App,central_online_wh,6-Month,183,26.0,3,9,26
ER02267,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
ER02267,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
ER02267,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
ER02267,Web,central_online_wh,1-Month,30,52.0,17,86,92
ER02267,Web,central_online_wh,3-Month,90,169.0,17,92,96
ER02267,Web,central_online_wh,6-Month,183,338.0,17,91,95
ER02299,App,central_online_wh,1-Month,30,60.0,27,107,99
ER02299,App,central_online_wh,3-Month,90,195.0,27,113,103
ER02299,App,central_online_wh,6-Month,183,390.0,26,112,102
ER02299,Offline,central_offline_wh,1-Month,30,158.0,66,277,160
ER02299,Offline,central_offline_wh,3-Month,90,468.0,67,275,159
ER02299,Offline,central_offline_wh,6-Month,183,943.0,67,273,158
ER02299,Web,central_online_wh,1-Month,30,96.0,29,157,125
ER02299,Web,central_online_wh,3-Month,90,286.0,29,156,124
ER02299,Web,central_online_wh,6-Month,183,575.0,29,155,124
ER02316,App,central_online_wh,1-Month,30,0.0,0,0,10
ER02316,App,central_online_wh,3-Month,90,0.0,0,0,10
ER02316,App,central_online_wh,6-Month,183,0.0,0,0,10
ER02316,Offline,central_offline_wh,1-Month,30,17.0,8,30,53
ER02316,Offline,central_offline_wh,3-Month,90,52.0,8,31,53
ER02316,Offline,central_offline_wh,6-Month,183,105.0,8,31,53
ER02316,Web,central_online_wh,1-Month,30,4.0,4,9,25
ER02316,Web,central_online_wh,3-Month,90,13.0,4,9,27
ER02316,Web,central_online_wh,6-Month,183,26.0,4,9,26
ER02323,App,central_online_wh,1-Month,30,4.0,3,8,25
ER02323,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02323,App,central_online_wh,6-Month,183,26.0,3,9,26
ER02323,Offline,central_offline_wh,1-Month,30,27.0,11,47,66
ER02323,Offline,central_offline_wh,3-Month,90,78.0,11,46,65
ER02323,Offline,central_offline_wh,6-Month,183,156.0,11,45,64
ER02323,Web,central_online_wh,1-Month,30,12.0,6,22,44
ER02323,Web,central_online_wh,3-Month,90,39.0,6,23,46
ER02323,Web,central_online_wh,6-Month,183,78.0,6,23,46
ER02338,App,central_online_wh,1-Month,30,0.0,0,0,10
ER02338,App,central_online_wh,3-Month,90,0.0,0,0,10
ER02338,App,central_online_wh,6-Month,183,0.0,0,0,10
ER02338,Offline,central_offline_wh,1-Month,30,17.0,6,29,53
ER02338,Offline,central_offline_wh,3-Month,90,52.0,6,29,53
ER02338,Offline,central_offline_wh,6-Month,183,105.0,6,29,53
ER02338,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER02338,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER02338,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER02346,App,central_online_wh,1-Month,30,5.0,4,11,28
ER02346,App,central_online_wh,3-Month,90,13.0,4,9,27
ER02346,App,central_online_wh,6-Month,183,27.0,4,10,27
ER02346,Offline,central_offline_wh,1-Month,30,13.0,5,23,46
ER02346,Offline,central_offline_wh,3-Month,90,39.0,5,23,46
ER02346,Offline,central_offline_wh,6-Month,183,78.0,5,22,46
ER02346,Web,central_online_wh,1-Month,30,4.0,4,9,25
ER02346,Web,central_online_wh,3-Month,90,13.0,4,9,27
ER02346,Web,central_online_wh,6-Month,183,26.0,4,9,26
ER02364,App,central_online_wh,1-Month,30,23.0,9,40,61
ER02364,App,central_online_wh,3-Month,90,65.0,8,37,59
ER02364,App,central_online_wh,6-Month,183,130.0,8,37,59
ER02364,Offline,central_offline_wh,1-Month,30,15.0,9,29,49
ER02364,Offline,central_offline_wh,3-Month,90,39.0,9,26,46
ER02364,Offline,central_offline_wh,6-Month,183,78.0,9,26,46
ER02364,Web,central_online_wh,1-Month,30,23.0,9,40,61
ER02364,Web,central_online_wh,3-Month,90,65.0,8,37,59
ER02364,Web,central_online_wh,6-Month,183,130.0,8,37,59
ER02414,App,central_online_wh,1-Month,30,4.0,3,8,25
ER02414,App,central_online_wh,3-Month,90,13.0,3,9,27
ER02414,App,central_online_wh,6-Month,183,26.0,3,9,26
ER02414,Offline,central_offline_wh,1-Month,30,83.0,15,125,116
ER02414,Offline,central_offline_wh,3-Month,90,247.0,15,125,116
ER02414,Offline,central_offline_wh,6-Month,183,497.0,15,123,115
ER02414,Web,central_online_wh,1-Month,30,4.0,3,8,25
ER02414,Web,central_online_wh,3-Month,90,13.0,3,9,27
ER02414,Web,central_online_wh,6-Month,183,26.0,3,9,26
ER02418,App,central_online_wh,1-Month,30,0.0,0,0,10
ER02418,App,central_online_wh,3-Month,90,0.0,0,0,10
ER02418,App,central_online_wh,6-Month,183,0.0,0,0,10
ER02418,Offline,central_offline_wh,1-Month,30,72.0,23,119,108
ER02418,Offline,central_offline_wh,3-Month,90,234.0,23,127,112
ER02418,Offline,central_offline_wh,6-Month,183,468.0,23,125,112
ER02418,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER02418,Web,central_online_wh,3-Month,90,0.0,0,0,10
